Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan
1,12.247694320220994,-0.11626297577854672,0.1875,-0.9721038703840305,-1.3316160008784488,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.028925619834710745,0.08000000000000002,1.0,0.1875,0.2,-0.03703703703703705,-0.0625,0.0002703287197231834,0.018005912389142703,0.0,0.0,0.1,0.1,0.2222222222222222,7.65625e-05,0.2222222222222222,0.3333333333333333,0.25,0.1875,0.1875,0.0625,0.16666666666666666,2.2163109435281462e-05,0.13888888888888887,0.0,2.7488154437980855e-05,2.292932891533024e-05,0.5,0.25,1.0,0.3333333333333333,-2.0643487359107904,0.00020027085812779577,0.0,-1.851326861532085,0.1111111111111111,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,0.2222222222222222,-0.125,0.25,0.0,0.04000000000000001,0.16000000000000003,0.00043671936413660576,0.2222222222222222,0.125,0.00027253864777065375,0.2222222222222222,0.3333333333333333,0.5,0.0,0.00020387087286812897,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.08264462809917356,-501.375,0.2222222222222222,0.1875,0.0,0.0,0.0
2,12.109010932687042,-0.11764705882352941,0.1875,-0.943656532315288,-1.326728381942266,1.0,0.5,0.0,0.1111111111111111,1.0,0.125,0.0,0.022727272727272728,0.04000000000000001,1.0,0.1875,0.12000000000000002,-0.04938271604938271,-0.015625,0.001676038062283737,0.024993281375974202,0.0,0.0,0.04000000000000001,0.030000000000000006,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.125,0.1875,0.1875,0.25,0.1111111111111111,3.070187114405845e-05,0.13888888888888887,0.0,5.204423906924375e-05,3.3804688190592014e-05,0.5,0.25,1.0,0.3333333333333333,-2.0087563963736064,0.0,0.0,-1.889343618755935,0.0,0.25,0.2222222222222222,0.0,0.046875,0.1111111111111111,0.1111111111111111,-0.13888888888888887,0.25,0.1111111111111111,0.12000000000000002,0.16000000000000003,0.0027076600576469555,0.2222222222222222,0.125,0.00022877331747171665,0.2222222222222222,0.3333333333333333,0.5,0.00040574634862325354,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.05785123966942149,-501.4375,0.2222222222222222,0.1875,0.0,0.0,0.0
3,12.31716669303576,-0.11626297577854672,0.1875,-0.9659222088402131,-1.3206529802314746,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.028925619834710745,0.08000000000000002,1.0,0.1875,0.2,-0.03703703703703705,-0.0625,0.00037846020761245675,0.018274657350174684,0.0,0.0,0.1,0.1,0.2222222222222222,6.328125000000001e-05,0.2222222222222222,0.3333333333333333,0.25,0.1875,0.1875,0.125,0.16666666666666666,1.5256758053182422e-05,0.13888888888888887,0.0,7.953239350722462e-05,2.464367126413998e-05,0.5,0.25,1.0,0.3333333333333333,-2.0540226932059213,0.00020308496854645335,0.0,-1.845885166824649,0.1111111111111111,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,0.2222222222222222,-0.13888888888888887,0.25,0.1111111111111111,0.12000000000000002,0.16000000000000003,0.000611407109791248,0.2222222222222222,0.125,0.00030237864570174724,0.2222222222222222,0.3333333333333333,0.5,0.0,0.00014037010918789208,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.024793388429752067,-501.375,0.2222222222222222,0.1875,0.0,0.0,0.0
4,11.84939770159144,-0.11591695501730104,0.1875,-0.9830700085609527,-1.3269284096927187,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0625,0.0,0.03305785123966942,0.08000000000000002,1.0,0.1875,0.2,-0.03703703703703705,-0.0625,0.004919982698961938,0.026337006181134104,0.0,0.0,0.020000000000000004,0.04000000000000001,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0625,0.125,0.25,0.0625,0.1111111111111111,6.7807813569699655e-06,0.13888888888888887,0.0,9.895735597673108e-05,2.0250668995315028e-05,0.5,0.1875,1.0,0.3333333333333333,-2.0477785527822925,0.0001772889563754258,0.0,-1.8508156412024894,0.1111111111111111,0.0,0.1111111111111111,0.0,0.046875,0.1111111111111111,0.2222222222222222,-0.13194444444444445,0.25,0.1111111111111111,0.16000000000000003,0.08000000000000002,0.0006987509826185692,0.1111111111111111,0.1875,0.00031928797786270023,0.2222222222222222,0.3333333333333333,0.5,0.0,0.00011697509098991006,0.0008926696072253729,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.08264462809917356,-501.5,0.2222222222222222,0.0,0.0,0.0,0.0
5,12.429216196844383,-0.11626297577854672,0.1875,-0.9369721047452095,-1.3115711829542265,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.125,0.0,0.045454545454545456,0.08000000000000002,1.0,0.1875,0.2,-0.02469135802469137,-0.0625,0.00043252595155709344,0.018812147272238646,0.0,0.0,0.1,0.1,0.2222222222222222,0.00013671875,0.2222222222222222,0.3333333333333333,0.25,0.1875,0.1875,0.1875,0.16666666666666666,2.0562091614885777e-05,0.13888888888888887,0.0,8.979463783073746e-05,3.0670656084174215e-05,0.5,0.25,1.0,0.3333333333333333,-2.0226899205040274,0.00024693818923720017,0.0,-1.8199100891264781,0.1111111111111111,0.0,0.2222222222222222,0.25,0.0625,0.1111111111111111,0.2222222222222222,-0.11805555555555555,0.25,0.1111111111111111,0.12000000000000002,0.16000000000000003,0.0006987509826185692,0.2222222222222222,0.1875,0.0004157706378399024,0.2222222222222222,0.3333333333333333,0.5,0.0002614204662270627,0.00028074021837578417,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-1.3877787807814457e-17,-501.375,0.2222222222222222,0.1875,0.0,0.0,0.0
6,11.870599909242044,-0.11660899653979238,0.1875,-0.9353507415807437,-1.3119626759083736,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.01859504132231405,0.08000000000000002,1.0,0.1875,0.04000000000000001,-0.06172839506172839,-0.0625,0.0008650519031141869,0.02042461703843053,0.0,0.0,0.1,0.1,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1875,0.1875,0.1875,0.0625,0.16666666666666666,2.297931459862044e-05,0.13888888888888887,0.0,1.1728279226871832e-05,2.1322132963321113e-05,0.5,0.25,1.0,0.3333333333333333,-2.0747561080823163,0.00013273220808001452,0.0,-1.8798009438706493,0.1111111111111111,0.0,0.1111111111111111,0.25,0.015625,0.1111111111111111,0.1111111111111111,-0.14583333333333331,0.25,0.0,0.04000000000000001,0.16000000000000003,0.0013975019652371385,0.1111111111111111,0.125,0.0002387199834487478,0.2222222222222222,0.3333333333333333,0.5,5.4462597130638055e-05,0.0001002643637056372,0.0,0.00124000248000496,0.0,0.0,0.0,0.125,0.25,2.913631633714881e-06,-0.01652892561983471,-501.3125,0.2222222222222222,0.1875,0.0,0.0,0.0
7,12.634603026569334,-0.11764705882352941,0.1875,-0.9524985413014836,-1.3248442661484272,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.0371900826446281,0.08000000000000002,1.0,0.1875,0.12000000000000002,-0.02469135802469137,-0.0625,0.00016219723183391003,0.017199677506046764,0.0,0.0,0.1,0.1,0.3333333333333333,7.265625000000001e-05,0.2222222222222222,0.3333333333333333,0.25,0.25,0.1875,0.1875,0.16666666666666666,4.297634110042539e-05,0.13888888888888887,0.0,5.8091633045599546e-05,4.5162206251456525e-05,0.5,0.25,1.0,0.3333333333333333,-1.9665955817424643,0.0,0.0,-1.8525032674648048,0.1111111111111111,0.0,0.2222222222222222,0.0,0.046875,0.1111111111111111,0.2222222222222222,-0.13194444444444445,0.25,0.1111111111111111,0.16000000000000003,0.16000000000000003,0.0002620316184819634,0.2222222222222222,0.125,0.00031630397806959085,0.2222222222222222,0.3333333333333333,0.5,0.0003471990567078176,0.00019050229104071068,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.03305785123966942,-501.4375,0.2222222222222222,0.1875,0.0,0.0,0.0
8,12.206072645530174,-0.11626297577854672,0.1875,-0.9639221209331111,-1.3237286827894341,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0625,0.0,0.024793388429752063,0.2,1.0,0.1875,0.2,-0.03703703703703705,-0.046875,0.0019463667820069203,0.026337006181134104,0.0,0.0,0.06000000000000001,0.05,0.3333333333333333,9.375e-05,0.1111111111111111,0.3333333333333333,0.125,0.1875,0.1875,0.125,0.1111111111111111,2.696616289646852e-05,0.027777777777777776,1.472838103794583e-05,3.9582942390692434e-05,2.9652765314568432e-05,0.5,0.25,1.0,0.3333333333333333,-2.0275234596645877,0.00023052254512836447,0.0,-1.826215079298497,0.1111111111111111,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,0.1111111111111111,-0.13194444444444445,0.25,0.2222222222222222,0.12000000000000002,0.16000000000000003,0.0031443794217835613,0.2222222222222222,0.125,0.00024070931664415401,0.2222222222222222,0.3333333333333333,0.5,0.0003199677581424986,0.000681797673198333,0.0007482671707624449,0.0,0.0,0.0,0.0,0.25,0.25,1.4568158168574404e-06,-0.008264462809917356,-501.3125,0.2222222222222222,0.1875,1.0,0.0,0.0
9,11.77452020265869,-0.11660899653979238,0.0625,-1.005335685085878,-1.343973433592886,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.008264462809917356,0.0,1.0,0.1875,0.04000000000000001,-0.03703703703703705,-0.0625,0.004163062283737024,0.03224939532383768,0.0,0.0,0.08000000000000002,0.04000000000000001,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0625,0.125,0.1875,0.0625,0.13888888888888887,0.0,0.13888888888888887,0.0,0.0001744581534997185,2.5500842438544847e-05,0.5,0.1875,1.0,0.1111111111111111,-2.0389649602034816,0.0001763509195692066,0.0,-1.846728805477163,0.0,0.0,0.2222222222222222,0.0,0.03125,0.2222222222222222,0.1111111111111111,-0.125,0.1875,0.2222222222222222,0.12000000000000002,0.08000000000000002,0.006725478207703728,0.1111111111111111,0.125,0.0002327519838625291,0.1111111111111111,0.3333333333333333,0.5,0.00012254084354393563,0.0,0.0006727840789750052,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.06611570247933884,-501.375,0.2222222222222222,0.0,0.0,0.0,0.0
10,11.678439903447801,-0.11176470588235293,0.1875,-1.0080487160853002,-1.3365951971587207,1.0,0.5,0.0,0.1111111111111111,1.0,0.0625,0.0,0.006198347107438016,0.0,0.0,0.0,0.08000000000000002,-0.06172839506172839,-0.046875,0.0037305363321799307,0.03224939532383768,0.0,0.0,0.04000000000000001,0.030000000000000006,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0625,0.125,0.1875,0.0625,0.16666666666666666,2.671502284621037e-05,0.13888888888888887,0.0,2.565561080878213e-05,2.6545519807350782e-05,0.5,0.25,1.0,0.3333333333333333,-2.0314580973318375,0.0,0.0,-1.909180489687496,0.1111111111111111,0.0,0.1111111111111111,0.0,0.03125,0.2222222222222222,0.1111111111111111,-0.14583333333333331,0.25,0.2222222222222222,0.12000000000000002,0.16000000000000003,0.00602672722508516,0.2222222222222222,0.0625,0.00010195332626456938,0.3333333333333333,0.3333333333333333,0.5,0.0,1.3368581827418292e-05,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,-0.09090909090909091,-501.375,0.2222222222222222,0.1875,0.0,0.0,0.0
